leaid,student_total,grad_rate_midpt
3626070,812,91.82512315270937
3626100,865,85.35260115606937
3626130,251,84.2390438247012
3626160,1664,91.56610576923076
3626190,348,86.3103448275862
3626310,2456,82.18973941368078
3626370,2571,92.60015558148581
3626400,2174,92.89972401103955
3626430,1131,81.41025641025641
3626520,17452,91.98756589502636
3626580,325,76.07384615384615
3626640,210,86.07142857142857
3626670,8626,89.69696267099467
3626700,1480,81.23310810810811
3626730,466,89.57081545064378
3626760,1893,90.20232435287903
3626840,2294,95.07802964254577
3626850,1122,82.56238859180036
3626880,1052,80.68726235741445
3626940,1372,94.54008746355684
3627000,1543,83.62281270252754
3627060,9568,94.49665551839465
3627120,1148,76.98344947735191
3627150,1758,87.2070534698521
3627180,3066,95.31213307240704
3627210,5084,87.713217938631
3627240,3071,81.58677955063497
3627300,6364,88.39613450659962
3627330,310,86.09677419354838
3627360,1092,80.88369963369962
3627450,3310,90.8821752265861
3627540,1990,80.08090452261307
3627570,645,84.10852713178295
3627620,936,85.15598290598291
3627660,1332,88.53903903903904
3627750,891,90.0628507295174
3627780,3887,88.5001286339079
3627810,10366,58.78448774840826
3627960,1029,77.32555879494655
3627990,359,78.69359331476323
3628020,386,86.11917098445596
3628050,2478,91.96085552865213
3628110,1064,87.5827067669173
3628140,481,85.96465696465697
3628200,6793,95.78948918003827
3628320,4596,91.48498694516971
3628380,1721,86.71470075537479
3628500,3461,88.76162958682461
3628560,6103,96.91725380960185
3628590,22276,57.808134314957805
3628620,1480,78.36013513513514
3628650,3091,85.68780329990294
3628680,999,83.73173173173173
3628710,977,90.74411463664279
3628740,1777,85.91783905458638
3628800,315,88.53968253968253
3628890,1096,80.154197080291965
3628950,4515,80.07087486157253
3628980,999,88.51351351351352
3629040,843,88.09964412811388
3629130,988,91.42712550607288
3629160,789,80.212927756654
3629190,573,90.90924956369982
3629240,962,80.37006237006239
3629250,862,89.16009280742459
3629280,8095,75.4321185917233
3629370,11020,64.50045372050816
3629400,1433,93.28541521284019
3629520,9980,92.32094188376753
3629610,3354,86.56678592725103
3629640,3648,92.50274122807016
3629670,1080,92.08333333333333
3629790,3313,84.28946574102022
3629820,998,82.78056112224449
3629850,3051,95.91379875450671
3629880,12012,86.30211455211456
3629910,789,80.03548795944234
3629940,931,89.19011815252416
3629970,4279,93.00514138817482
3630030,4295,92.8430733410943
3630060,813,82.52644526445265
3630120,4122,68.16836487142164
3630160,811,87.10850801479654
3630210,1584,72.24305555555556
3630240,1056,83.85227272727272
3630270,1558,73.79910141206675
3630330,2241,88.7322623828648
3630360,8041,93.3893794304191
3630390,753,81.8871181938911
3630420,867,85.58016147635524
3630450,160,78.09375
3630480,1338,81.43497757847533
3630540,4500,87.28888888888889
3630600,747,89.08433734939759
3630630,4944,88.97491909385113
3630660,2678,85.63554891710231
3630690,4685,94.82518676627535
3630780,7075,83.100777385159
3630900,285,86.43157894736842
3630930,1104,82.19202898550725
3630960,5075,77.94344827586207
3630990,716,77.13826815642457
3631020,2993,87.38790511192784
3631050,906,91.47130242825607
3631080,218,83.11926605504587
3631170,711,87.19549929676512
3631260,7154,84.9858820240425
3631290,787,68.58831003811945
3631320,3144,89.85909669211196
3631350,237,85.37974683544303
3631380,1573,74.77368086458995
3631440,1045,87.25071770334928
3631470,9346,92.05767173122192
3631500,202,80.46534653465346
3631560,1367,82.9758595464521
3631590,330,88.42424242424242
3631710,3154,94.83386176284084
3631740,357,73.04761904761905
3631800,2479,64.58329971762808
3631920,27692,79.3575400837787
3631950,748,91.36229946524064
3631980,3529,94.44318503825447
3632010,877,83.51311288483467
3700011,53674,80.40963967656594
3700012,23513,81.5008293284566
3700016,24,24
3700020,309,91.55016181229773
3700025,343,88.84839650145773
3700027,320,77.25
3700030,24097,78.94169398680333
3700034,967,85.80144777662875
3700035,51,90
3700038,250,84.556
3700050,370,90.37837837837839
3700053,436,92.23853211009174
3700055,548,73.33211678832117
3700062,1348,94.94881305637982
3700063,168,56.00595238095238
3700064,1895,95.10290237467018
3700069,1117,93.44941808415399
3700070,800,90.22375
3700077,112,75
3700089,194,88.76288659793815
3700090,4933,83.16764646259882
3700093,784,94.11607142857143
3700097,1376,94.8953488372093
3700101,39,90
3700104,714,90.88235294117646
3700111,146,69.5068493150685
3700112,1147,94.05231037489102
3700114,578,82.10034602076125
3700115,178,74.52808988764045
3700116,373,92.19839142091153
3700120,1474,86.64857530529173
3700122,198,35.68181818181818
3700123,922,87.40455531453362
3700127,1256,83.79777070063695
3700128,926,94.98164146868251
3700132,356,87.64887640449439
3700133,272,84.25367647058823
3700135,1257,95.527446300716
3700136,90,54.855555555555554
3700139,1078,91.21150278293136
3700143,476,75.94327731092437
3700144,481,88.30353430353432
3700145,1315,94.81140684410646
3700175,952,94.71743697478992
3700180,3464,81.68620092378752
3700210,3066,84.11252446183953
3700240,4430,89.49232505643342
3700270,4187,85.9866252686888
3700300,2147,93.31625523986959
3700315,580,87.68103448275862
3700317,818,92.79706601466992
3700318,197,89.72081218274111
3700319,171,91.30994152046783
3700321,316,86.42405063291139
3700322,459,90.51416122004358
3700323,424,82.9504716981132
3700324,84,87.79761904761905
3700326,916,90.44541484716157
3700328,142,93.43661971830986
3700330,7120,81.05028089887641
3700331,28,71.57142857142856
3700334,1065,87.18779342723005
3700336,123,94.6910569105691
3700337,470,70.51914893617021
3700338,312,89.51602564102564
3700343,184,93.15217391304348
3700347,6,75
3700349,480,59.175000000000004
3700351,146,74.38356164383562
3700356,77,78.85714285714285
3700357,255,83.23529411764707
3700360,2576,81.597049689441
3700361,141,80.36170212765958
3700369,77,75
3700374,1200,11.0425
3700379,82,90.3048780487805
3700382,1682,13.538644470868013
3700386,921,45.05320304017372
3700388,345,61.14202898550724
3700390,4935,85.25390070921985
3700394,115,87.20869565217392
3700398,326,57.20552147239263
3700406,1220,18.811475409836067
3700420,13595,82.29959543949981
3700450,25275,84.83279920870426
3700480,13760,87.6390261627907
3700530,30452,87.45520819650598
3700580,13090,88.44881588999236
3700600,1706,86.41441969519343
3700630,8302,83.37424716935678
3700660,2775,77.48900900900901
3700690,17284,88.6923744503587
3700720,10762,87.80932912098123
3700750,8679,84.92395437262357
3700780,3703,91.26411018093438
3700840,2093,86.15480172001911
3700870,1046,84.05544933078393
3700900,16159,86.29475833900612
3700930,2877,83.5071254779284
3700960,6414,81.83255378858746
3701080,3692,87.33667388949078
3701110,4492,91.35129118432769
3701140,19688,83.73491466883381
3701170,6031,83.66456640689769
3701200,9235,80.24948565240932
3701260,36053,78.90050758605386
3701320,6303,77.79216246231954
3701380,1140,87.34561403508772
3701500,54869,83.6749348448122
3701530,8803,83.23060320345337
3701620,31963,84.83036636110504
3701680,1750,85.88914285714286
3701770,1187,85.53327716933445
3701800,8646,81.24092065695119
3701830,3406,92.98620082207869
3701920,77574,87.37079433830922
3701950,2830,73.0035335689046
3702010,20065,81.62038375280339
3702040,7496,82.45610992529349
3702100,13395,89.80888391190743
3702160,2830,82.596819787985865
3702190,3940,84.53248730964467
3702250,7648,78.82871338912135
3702280,518,87.27413127413128
3702310,21889,85.26465347891636
3702340,3903,86.58186010760953
3702370,32745,89.7264925942892
3702400,1003,92.17746759720838
3702430,4966,83.01047120418848
3702560,10485,87.79113018597998
3702610,9123,80.85465307464649
3702640,2655,84.04180790960451
3702680,11847,89.41090571452688
3702760,4498,90.25255669186305
3702820,2413,83.91214256112723
3702880,2976,71.69220430107526
3702940,6693,81.10623038995966
3702970,134468,85.07592884552459
3703000,1955,83.9304347826087
3703060,4534,88.03308337009263
3703090,13033,87.40052175247449
3703120,5605,90.29812667261373
3703210,1778,86.07649043869516
3703270,17488,80.21660567246111
3703310,13492,84.5489178772606
3703330,26071,82.51110429212535
3703360,3118,93.01699807568954
3703420,1646,72.54799513973268
3703450,22976,87.61603412256268
3703480,7509,85.6221867092822
3703510,1460,87.88424657534247
3703540,5732,82.63764829030008
3703570,9295,89.21764389456696
3703600,1675,89.41253731343284
3703630,4686,78.69440887750747
3703720,2206,87.57615593834996
3703780,16953,87.49896773432431
3703870,8141,79.37550669450928
3703900,3176,82.14829974811083
3703930,23933,85.25237120294156
3703990,13091,81.73355740585134
3704050,20512,82.13016770670828
3704080,8543,81.25904249092825
3704140,9024,79.77980939716312
3704200,5939,82.08587304259977
3704320,8356,85.59370512206799
3704380,6982,85.26568318533371
3704410,8456,90.26892147587512
3704440,1906,79.43231899265477
3704500,2421,82.63651383725733
3704530,3664,83.39492358078603
3704590,475,86.24000000000001
3704620,38911,91.01076816324432
3704650,6563,80.23784854487278
3704720,145304,85.58970847326984
3704740,2298,72.04308093994779
3704800,1522,78.23193166885676
3704830,4125,88.12024242424242
3704880,19892,81.67444198672834
3704890,1081,81.51156336725255
3704920,2391,86.74947720618988
3704950,9499,86.77608169280978
3705020,12942,74.70962756915469
3705040,5756,86.93085476025017
3705070,2235,89.89709172259508
3800014,10243,85.39588011324807
3800016,125,75
3800017,241,89.00414937759335
3800018,300,83.44666666666667
3800021,1881,83.14300903774588
3800023,101,75
3800024,82,75
3800025,463,94.26565874730022
3800027,142,80.07042253521126
3800029,175,77.91428571428571
3800031,432,90.41898148148148
3800032,554,93.1101083032491
3800036,217,85.09216589861751
3800038,2626,88.59672505712109
3800039,313,88.185303514377
3800040,193,83.62694300518135
3800041,435,92.47126436781609
3800042,92,75
3800043,40,75
3800044,429,93.46153846153847
3800045,140,75
3800046,175,83.4
3800047,283,86.74558303886926
3800048,241,88.38174273858921
3800049,56,75
3800050,242,88.82231404958678
3800052,149,82.75167785234899
3800053,437,93.67276887871853
3800054,303,87.85478547854785
3800056,24,75
3800057,102,75
3800058,312,90.67307692307692
3800059,235,88.04255319148936
3800060,245,87.55102040816327
3800061,272,87.51838235294117
3800389,334,89.3562874251497
3800390,182,85.05494505494505
3800392,229,90
3800397,158,83.54430379746836
3800401,376,92.3936170212766
3800825,39,75
3801760,122,76.74590163934427
3802170,78,75
3802380,262,77.8587786259542
3802530,2157,71.67501159017154
3803060,545,93.08256880733946
3803090,26,75
3803200,330,89.32727272727273
3803590,77,75
3804090,603,93.22719734660033
3804140,176,87.35795454545455
3804560,216,85
3805040,1397,83.78024337866859
3805160,206,85.48543689320388
3805340,93,75
3805460,685,72.88613138686132
3805850,141,79.36170212765957
3805950,54,75
3806010,177,76.29378531073446
3806090,268,87.39179104477611
3806210,155,79.06451612903226
3806690,57,75
3806780,10444,81.4325928762926
3806910,108,75
3806930,210,88.92857142857143
3807170,676,54.25887573964497
3807590,319,90.45141065830721
3807830,115,77.08695652173913
3807850,211,87.01421800947867
3808060,835,77.06467065868264
3808130,6816,82.92517605633803
3808460,123,75
3808710,223,80.90582959641256
3808890,350,90.68571428571428
3809000,104,75
3809130,65,75
3809180,125,79.44
3809410,199,85.92964824120602
3809570,324,90.74074074074073
3809710,122,79.91803278688525
3810180,200,90
3810270,383,83.77023498694517
3810500,97,75
3810600,136,83.49264705882354
3810740,226,81.96902654867256
3810810,354,89.15536723163842
3810860,396,80.61363636363636
3810980,125,75
3811140,120,79.625
3811430,514,92.20817120622569
3811700,122,78.93442622950819
3811820,3022,76.92223692918597
3811850,218,55.403669724770644
3812020,191,87.4869109947644
3812350,139,78.66906474820144
3812430,66,75
3812540,922,88.06616052060737
3812660,133,82.44360902255639
3812920,151,82.45033112582782
3812930,181,83.30386740331491
3812990,185,77.5945945945946
3813030,5743,83.33867316733415
3813050,209,80.38277511961722
3813200,177,87.71186440677965
3813230,81,75
3813400,167,83.53293413173652
3813440,42,75
3813510,222,90
3813660,144,82.70833333333333
3813710,227,86.0352422907489
3813920,781,64.2112676056338
3814290,165,85.0909090909091
3814340,158,81.83544303797468
3814500,339,92.27138643067846
3814940,205,75.37073170731708
3815150,76,75
3816050,126,77.02380952380952
3816130,497,90.70221327967808
3816430,150,78.9
3816470,55,75
3816510,26,75
3816980,224,40.714285714285715
3817040,309,89.82200647249192
3817130,197,88.857868020304565
3817170,136,86.58088235294117
3817460,390,90.44871794871794
3817520,17,75
3817570,486,86.6275720164609
3817670,12,75
3817910,310,90.69354838709677
3818280,300,92.5
3818500,121,78.96694214876032
3818660,145,78.93103448275862
3818730,386,89.1321243523316
3818850,971,89.6508753861998
3819020,983,83.82502543234995
3819260,224,55.058035714285715
3819290,212,89.43396226415095
3819410,7589,84.87086572670971
3819470,89,75
3819680,178,62.03932584269663
3819880,3101,77.24411480167689
3820130,73,75
3820190,156,83.17307692307692
3820310,144,82.1875
3820400,22,75
3900001,142,33.57746478873239
3900002,40,39.3
3900022,99,24
3900031,561,87.36007130124777
3900040,819,85.26984126984127
3900042,1562,84.19718309859155
3900050,825,6.992727272727272
3900052,2944,15.057065217391303
3900053,2569,13.668353444920202
3900056,967,92.794208893485
3900068,975,88.53230769230768
3900077,334,20.862275449101794
3900079,45795,33.1001637733377
3900080,870,64.15747126436781
3900084,1537,4.908913467794405
3900086,1380,14.515217391304349
3900094,2032,90.52116141732284
3900100,1374,15.915574963609897
3900101,1969,14.062468257998985
3900104,527,11.278937381404173
3900106,3822,34.73914181057038
3900118,9261,18.04027642803153
3900120,149,40.020134228187914
3900123,613,74.81239804241436
3900125,313,16.996805111821086
3900126,2313,15.146562905317769
3900127,2154,34.58635097493036
3900133,1630,55.122699386503065
3900135,130,19.046153846153846
3900138,101,71.97029702970298
3900145,365,42.97260273972603
3900146,925,28.433513513513514
3900151,2131,31.420459877991554
3900152,1502,10.519973368841544
3900153,47,26.04255319148936
3900155,1228,28.842833876221498
3900175,879,11.245733788395905
3900176,1293,6.901778808971384
3900177,2072,19.800675675675677
3900178,1453,20.968341362697867
3900180,18486,50.75943957589527
3900184,214,14.897196261682241
3900185,333,11.687687687687687
3900186,104,14.471153846153847
3900189,154,7.590909090909091
3900203,4114,22.033300923675256
3900214,40,75
3900217,1618,11.615574783683561
3900223,1095,92.80182648401825
3900226,127,13.968503937007876
3900228,276,65.34057971014492
3900231,1002,11.425149700598801
3900233,1129,56.70770593445527
3900237,3250,6.435076923076923
3900241,44,41.38636363636363
3900250,5465,67.11125343092407
3900252,1896,36.30748945147679
3900259,310,45.84838709677419
3900262,891,25.384960718294053
3900273,84,25.357142857142858
3900276,290,46.94137931034483
3900277,2077,9.399614829080404
3900278,376,10.22872340425532
3900279,612,7.555555555555555
3900285,1099,33.03275705186533
3900286,967,22.886246122026886
3900297,12,75
3900306,72,67.375
3900307,34,82.5
3900311,451,12.864745011086473
3900321,64,69.5625
3900331,554,70.59747292418771
3900337,330,69.94545454545454
3900338,77,53.80519480519481
3900342,548,28.77372262773723
3900344,240,73.6
3900348,529,62.66351606805293
3900360,244,76.85655737704917
3900361,183,64.40983606557377
3900366,193,47.259067357512954
3900381,1158,9.00259067357513
3900382,311,39.263665594855304
3900383,298,29.34228187919463
3900385,720,50.00277777777778
3900396,383,61.31853785900783
3900428,540,58.60740740740741
3900441,40,24
3900448,1827,6.407224958949097
3900478,167,21.556886227544908
3900488,3534,33.32512733446519
3900490,404,63.866336633663366
3900494,235,58.46808510638297
3900495,365,62.20547945205479
3900496,315,67.1015873015873
3900497,294,71.33333333333334
3900498,863,38.382387022016225
3900502,66,75
3900510,501,70.8562874251497
3900514,445,47.773033707865174
3900523,107,19.271028037383175
